MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue,MeasureName
383,UHF42,107,Winter 2013-14,1,1.87,,,1.9,
383,UHF42,107,Winter 2012-13,1,1.81,,,1.8,
383,UHF42,107,Winter 2011-12,1,2.63,,,2.6,
383,UHF42,107,Winter 2010-11,1,4.5,,,4.5,
383,UHF42,107,Winter 2009-10,1,3.54,,,3.5,
383,UHF42,107,Winter 2008-09,1,5.22,,,5.2,
383,UHF42,201,Winter 2015-16,0,0.19,,,0.2,
383,UHF42,201,Winter 2014-15,0,0.58,,,0.6,
383,UHF42,201,Winter 2013-14,1,1.39,,,1.4,
383,UHF42,201,Winter 2012-13,1,1.17,,,1.2,
383,UHF42,201,Winter 2011-12,1,1.95,,,2.0,
383,UHF42,201,Winter 2010-11,1,3.66,,,3.7,
383,UHF42,201,Winter 2009-10,1,2.93,,,2.9,
383,UHF42,201,Winter 2008-09,1,4.25,,,4.2,
383,UHF42,202,Winter 2015-16,0,0.18,,,0.2,
383,UHF42,202,Winter 2014-15,0,0.46,,,0.5,
383,UHF42,202,Winter 2013-14,1,1.15,,,1.1,
383,UHF42,202,Winter 2012-13,1,0.91,,,0.9,
383,UHF42,202,Winter 2011-12,1,1.76,,,1.8,
383,UHF42,202,Winter 2010-11,1,3.42,,,3.4,
383,UHF42,202,Winter 2009-10,1,2.65,,,2.6,
383,UHF42,202,Winter 2008-09,1,4.14,,,4.1,
383,UHF42,203,Winter 2015-16,0,0.22,,,0.2,
383,UHF42,203,Winter 2014-15,0,0.52,,,0.5,
383,UHF42,203,Winter 2013-14,1,1.28,,,1.3,
383,UHF42,203,Winter 2012-13,1,1.11,,,1.1,
383,UHF42,203,Winter 2011-12,1,1.88,,,1.9,
383,UHF42,203,Winter 2010-11,1,3.91,,,3.9,
383,UHF42,203,Winter 2009-10,1,3.19,,,3.2,
383,UHF42,203,Winter 2008-09,1,4.62,,,4.6,
383,UHF42,204,Winter 2015-16,0,0.21,,,0.2,
383,UHF42,204,Winter 2014-15,0,0.47,,,0.5,
383,UHF42,204,Winter 2013-14,1,1.17,,,1.2,
383,UHF42,204,Winter 2012-13,1,1.01,,,1.0,
383,UHF42,204,Winter 2011-12,1,1.57,,,1.6,
383,UHF42,204,Winter 2010-11,1,3.36,,,3.4,
383,UHF42,204,Winter 2009-10,1,2.86,,,2.9,
383,UHF42,204,Winter 2008-09,1,3.89,,,3.9,
383,UHF42,205,Winter 2015-16,0,0.17,,,0.2,
383,UHF42,205,Winter 2014-15,0,0.43,,,0.4,
383,UHF42,205,Winter 2013-14,1,1.05,,,1.0,
383,UHF42,205,Winter 2012-13,1,0.76,,,0.8,
383,UHF42,205,Winter 2011-12,1,1.49,,,1.5,
383,UHF42,205,Winter 2010-11,1,3.07,,,3.1,
383,UHF42,205,Winter 2009-10,1,2.32,,,2.3,
383,UHF42,205,Winter 2008-09,1,3.79,,,3.8,
383,UHF42,206,Winter 2015-16,0,0.2,,,0.2,
383,UHF42,206,Winter 2014-15,0,0.48,,,0.5,
383,UHF42,206,Winter 2013-14,1,1.08,,,1.1,
383,UHF42,206,Winter 2012-13,1,0.87,,,0.9,
383,UHF42,206,Winter 2011-12,1,1.61,,,1.6,
383,UHF42,206,Winter 2010-11,1,3.48,,,3.5,
383,UHF42,206,Winter 2009-10,1,2.77,,,2.8,
383,UHF42,206,Winter 2008-09,1,4.28,,,4.3,
383,UHF42,207,Winter 2015-16,0,0.21,,,0.2,
383,UHF42,207,Winter 2014-15,0,0.49,,,0.5,
383,UHF42,207,Winter 2013-14,1,1.14,,,1.1,
383,UHF42,207,Winter 2012-13,1,1.0,,,1.0,
383,UHF42,207,Winter 2011-12,1,1.78,,,1.8,
383,UHF42,207,Winter 2010-11,1,3.8,,,3.8,
383,UHF42,207,Winter 2009-10,1,3.12,,,3.1,
383,UHF42,207,Winter 2008-09,1,4.6,,,4.6,
383,UHF42,208,Winter 2015-16,0,0.18,,,0.2,
383,UHF42,208,Winter 2014-15,0,0.4,,,0.4,
383,UHF42,208,Winter 2013-14,1,0.86,,,0.9,
383,UHF42,208,Winter 2012-13,1,0.77,,,0.8,
383,UHF42,208,Winter 2011-12,1,1.21,,,1.2,
383,UHF42,208,Winter 2010-11,1,2.67,,,2.7,
383,UHF42,208,Winter 2009-10,1,2.33,,,2.3,
383,UHF42,208,Winter 2008-09,1,3.22,,,3.2,
383,UHF42,209,Winter 2015-16,0,0.17,,,0.2,
383,UHF42,209,Winter 2014-15,0,0.43,,,0.4,
383,UHF42,209,Winter 2013-14,1,0.95,,,0.9,
383,UHF42,209,Winter 2012-13,1,0.67,,,0.7,
383,UHF42,209,Winter 2011-12,1,1.25,,,1.2,
383,UHF42,209,Winter 2010-11,1,2.72,,,2.7,
383,UHF42,209,Winter 2009-10,1,2.1,,,2.1,
383,UHF42,209,Winter 2008-09,1,3.37,,,3.4,
383,UHF42,210,Winter 2015-16,0,0.18,,,0.2,
383,UHF42,210,Winter 2014-15,0,0.43,,,0.4,
383,UHF42,210,Winter 2013-14,1,0.84,,,0.8,
383,UHF42,210,Winter 2012-13,1,0.7,,,0.7,
383,UHF42,210,Winter 2011-12,1,1.14,,,1.1,
383,UHF42,210,Winter 2010-11,1,2.59,,,2.6,
383,UHF42,210,Winter 2009-10,1,2.21,,,2.2,
383,UHF42,210,Winter 2008-09,1,3.21,,,3.2,
383,UHF42,211,Winter 2015-16,0,0.22,,,0.2,
383,UHF42,211,Winter 2014-15,0,0.58,,,0.6,
383,UHF42,211,Winter 2013-14,1,1.45,,,1.4,
383,UHF42,211,Winter 2012-13,1,1.25,,,1.2,
383,UHF42,211,Winter 2011-12,1,2.05,,,2.0,
383,UHF42,211,Winter 2010-11,1,4.12,,,4.1,
383,UHF42,211,Winter 2009-10,1,3.33,,,3.3,
383,UHF42,211,Winter 2008-09,1,4.78,,,4.8,
383,UHF42,301,Winter 2015-16,0,0.5,,,0.5,
383,UHF42,301,Winter 2014-15,0,1.5,,,1.5,
383,UHF42,301,Winter 2013-14,1,3.35,,,3.4,
383,UHF42,301,Winter 2012-13,1,4.24,,,4.2,
383,UHF42,301,Winter 2011-12,1,6.14,,,6.1,
383,UHF42,301,Winter 2010-11,1,9.28,,,9.3,
383,UHF42,301,Winter 2009-10,1,7.28,,,7.3,
383,UHF42,301,Winter 2008-09,1,11.12,,,11.1,
383,UHF42,302,Winter 2015-16,0,0.35,,,0.3,
383,UHF42,302,Winter 2014-15,0,1.09,,,1.1,
383,UHF42,302,Winter 2013-14,1,2.64,,,2.6,
383,UHF42,302,Winter 2012-13,1,3.08,,,3.1,
383,UHF42,302,Winter 2011-12,1,4.46,,,4.5,
383,UHF42,302,Winter 2010-11,1,7.04,,,7.0,
383,UHF42,302,Winter 2009-10,1,5.59,,,5.6,
383,UHF42,302,Winter 2008-09,1,8.21,,,8.2,
383,UHF42,303,Winter 2015-16,0,0.3,,,0.3,
383,UHF42,303,Winter 2014-15,0,1.0,,,1.0,
383,UHF42,303,Winter 2013-14,1,2.42,,,2.4,
383,UHF42,303,Winter 2012-13,1,2.57,,,2.6,
383,UHF42,303,Winter 2011-12,1,3.71,,,3.7,
383,UHF42,303,Winter 2010-11,1,6.1,,,6.1,
383,UHF42,303,Winter 2009-10,1,4.89,,,4.9,
383,UHF42,303,Winter 2008-09,1,7.04,,,7.0,
383,UHF42,304,Winter 2015-16,0,0.44,,,0.4,
383,UHF42,304,Winter 2014-15,0,1.4,,,1.4,
383,UHF42,304,Winter 2013-14,1,3.49,,,3.5,
383,UHF42,304,Winter 2012-13,1,3.91,,,3.9,
383,UHF42,304,Winter 2011-12,1,5.92,,,5.9,
383,UHF42,304,Winter 2010-11,1,9.31,,,9.3,
383,UHF42,304,Winter 2009-10,1,7.48,,,7.5,
383,UHF42,304,Winter 2008-09,1,10.87,,,10.9,
383,UHF42,305,Winter 2015-16,0,0.45,,,0.4,
383,UHF42,305,Winter 2014-15,0,1.49,,,1.5,
383,UHF42,305,Winter 2013-14,1,3.84,,,3.8,
383,UHF42,305,Winter 2012-13,1,4.16,,,4.2,
383,UHF42,305,Winter 2011-12,1,6.31,,,6.3,
383,UHF42,305,Winter 2010-11,1,10.51,,,10.5,
383,UHF42,305,Winter 2009-10,1,8.5,,,8.5,
383,UHF42,305,Winter 2008-09,1,12.12,,,12.1,
383,UHF42,306,Winter 2015-16,0,0.36,,,0.4,
383,UHF42,306,Winter 2014-15,0,1.13,,,1.1,
383,UHF42,306,Winter 2013-14,1,2.73,,,2.7,
383,UHF42,306,Winter 2012-13,1,2.57,,,2.6,
383,UHF42,306,Winter 2011-12,1,4.34,,,4.3,
383,UHF42,306,Winter 2010-11,1,7.09,,,7.1,
383,UHF42,306,Winter 2009-10,1,5.65,,,5.6,
383,UHF42,306,Winter 2008-09,1,8.37,,,8.4,
383,UHF42,307,Winter 2015-16,0,0.4,,,0.4,
383,UHF42,307,Winter 2014-15,0,1.28,,,1.3,
383,UHF42,307,Winter 2013-14,1,3.15,,,3.1,
383,UHF42,307,Winter 2012-13,1,3.03,,,3.0,
383,UHF42,307,Winter 2011-12,1,4.97,,,5.0,
383,UHF42,307,Winter 2010-11,1,8.37,,,8.4,
383,UHF42,307,Winter 2009-10,1,6.73,,,6.7,
383,UHF42,307,Winter 2008-09,1,9.8,,,9.8,
383,UHF42,308,Winter 2015-16,0,0.31,,,0.3,
383,UHF42,308,Winter 2014-15,0,0.88,,,0.9,
383,UHF42,308,Winter 2013-14,1,2.24,,,2.2,
383,UHF42,308,Winter 2012-13,1,1.94,,,1.9,
383,UHF42,308,Winter 2011-12,1,3.58,,,3.6,
383,UHF42,308,Winter 2010-11,1,6.14,,,6.1,
383,UHF42,308,Winter 2009-10,1,4.78,,,4.8,
383,UHF42,308,Winter 2008-09,1,7.35,,,7.3,
383,UHF42,309,Winter 2015-16,0,0.33,,,0.3,
383,UHF42,309,Winter 2014-15,0,0.97,,,1.0,
383,UHF42,309,Winter 2013-14,1,2.48,,,2.5,
383,UHF42,309,Winter 2012-13,1,2.12,,,2.1,
383,UHF42,309,Winter 2011-12,1,3.8,,,3.8,
383,UHF42,309,Winter 2010-11,1,6.66,,,6.7,
383,UHF42,309,Winter 2009-10,1,5.25,,,5.2,
383,UHF42,309,Winter 2008-09,1,7.91,,,7.9,
383,UHF42,310,Winter 2015-16,0,0.2,,,0.2,
383,UHF42,310,Winter 2014-15,0,0.55,,,0.6,
