MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue,MeasureName
221,Subboro,4,2010-14,0,41.61,,,41.6,
221,Subboro,4,2009-13,0,40.89,,,40.9,
221,Subboro,4,2008-12,0,39.23,,,39.2,
221,Subboro,4,2007-11,0,37.78,,,37.8,
221,Subboro,5,2017-21,0,26.99,,,27.0,
221,Subboro,5,2016-20,0,27.78,,,27.8,
221,Subboro,5,2015-19,0,29.47,,,29.5,
221,Subboro,5,2014-18,0,31.35,,,31.4,
221,Subboro,5,2013-17,0,32.51,,,32.5,
221,Subboro,5,2012-16,0,32.26,,,32.3,
221,Subboro,5,2011-15,0,32.1,,,32.1,
221,Subboro,5,2010-14,0,31.91,,,31.9,
221,Subboro,5,2009-13,0,31.77,,,31.8,
221,Subboro,5,2008-12,0,31.01,,,31.0,
221,Subboro,5,2007-11,0,31.06,,,31.1,
221,Subboro,6,2017-21,0,17.4,,,17.4,
221,Subboro,6,2016-20,0,17.07,,,17.1,
221,Subboro,6,2015-19,0,17.63,,,17.6,
221,Subboro,6,2014-18,0,18.59,,,18.6,
221,Subboro,6,2013-17,0,18.18,,,18.2,
221,Subboro,6,2012-16,0,18.21,,,18.2,
221,Subboro,6,2011-15,0,17.73,,,17.7,
221,Subboro,6,2010-14,0,17.73,,,17.7,
221,Subboro,6,2009-13,0,16.8,,,16.8,
221,Subboro,6,2008-12,0,16.95,,,16.9,
221,Subboro,6,2007-11,0,16.78,,,16.8,
221,Subboro,7,2017-21,0,25.17,,,25.2,
221,Subboro,7,2016-20,0,25.0,,,25.0,
221,Subboro,7,2015-19,0,26.75,,,26.8,
221,Subboro,7,2014-18,0,27.49,,,27.5,
221,Subboro,7,2013-17,0,28.2,,,28.2,
221,Subboro,7,2012-16,0,29.31,,,29.3,
221,Subboro,7,2011-15,0,28.64,,,28.6,
221,Subboro,7,2010-14,0,28.2,,,28.2,
221,Subboro,7,2009-13,0,28.45,,,28.4,
221,Subboro,7,2008-12,0,26.13,,,26.1,
221,Subboro,7,2007-11,0,25.66,,,25.7,
221,Subboro,8,2017-21,0,12.81,,,12.8,
221,Subboro,8,2016-20,0,12.63,,,12.6,
221,Subboro,8,2015-19,0,11.91,,,11.9,
221,Subboro,8,2014-18,0,11.55,,,11.6,
221,Subboro,8,2013-17,0,11.4,,,11.4,
221,Subboro,8,2012-16,0,12.02,,,12.0,
221,Subboro,8,2011-15,0,12.05,,,12.0,
221,Subboro,8,2010-14,0,12.48,,,12.5,
221,Subboro,8,2009-13,0,12.98,,,13.0,
221,Subboro,8,2008-12,0,13.17,,,13.2,
221,Subboro,8,2007-11,0,11.87,,,11.9,
221,Subboro,9,2017-21,0,17.52,,,17.5,
221,Subboro,9,2016-20,0,18.15,,,18.1,
221,Subboro,9,2015-19,0,18.65,,,18.6,
221,Subboro,9,2014-18,0,19.81,,,19.8,
221,Subboro,9,2013-17,0,20.21,,,20.2,
221,Subboro,9,2012-16,0,20.54,,,20.5,
221,Subboro,9,2011-15,0,20.84,,,20.8,
221,Subboro,9,2010-14,0,20.26,,,20.3,
221,Subboro,9,2009-13,0,19.2,,,19.2,
221,Subboro,9,2008-12,0,19.18,,,19.2,
221,Subboro,9,2007-11,0,19.38,,,19.4,
221,Subboro,10,2017-21,0,16.77,,,16.8,
221,Subboro,10,2016-20,0,17.09,,,17.1,
221,Subboro,10,2015-19,0,17.88,,,17.9,
221,Subboro,10,2014-18,0,18.63,,,18.6,
221,Subboro,10,2013-17,0,18.5,,,18.5,
221,Subboro,10,2012-16,0,19.44,,,19.4,
221,Subboro,10,2011-15,0,19.91,,,19.9,
221,Subboro,10,2010-14,0,19.81,,,19.8,
221,Subboro,10,2009-13,0,19.26,,,19.3,
221,Subboro,10,2008-12,0,18.55,,,18.6,
221,Subboro,10,2007-11,0,17.13,,,17.1,
221,Subboro,11,2017-21,0,22.62,,,22.6,
221,Subboro,11,2016-20,0,22.45,,,22.4,
221,Subboro,11,2015-19,0,22.65,,,22.6,
221,Subboro,11,2014-18,0,23.57,,,23.6,
221,Subboro,11,2013-17,0,23.99,,,24.0,
221,Subboro,11,2012-16,0,25.37,,,25.4,
221,Subboro,11,2011-15,0,26.38,,,26.4,
221,Subboro,11,2010-14,0,27.1,,,27.1,
221,Subboro,11,2009-13,0,28.71,,,28.7,
221,Subboro,11,2008-12,0,29.27,,,29.3,
221,Subboro,11,2007-11,0,28.33,,,28.3,
221,Subboro,12,2017-21,0,14.86,,,14.9,
221,Subboro,12,2016-20,0,15.59,,,15.6,
221,Subboro,12,2015-19,0,15.66,,,15.7,
221,Subboro,12,2014-18,0,16.9,,,16.9,
221,Subboro,12,2013-17,0,17.39,,,17.4,
221,Subboro,12,2012-16,0,18.54,,,18.5,
221,Subboro,12,2011-15,0,19.19,,,19.2,
221,Subboro,12,2010-14,0,19.29,,,19.3,
221,Subboro,12,2009-13,0,19.41,,,19.4,
221,Subboro,12,2008-12,0,19.32,,,19.3,
221,Subboro,12,2007-11,0,19.05,,,19.0,
221,Subboro,13,2017-21,0,26.05,,,26.0,
221,Subboro,13,2016-20,0,26.63,,,26.6,
221,Subboro,13,2015-19,0,26.92,,,26.9,
221,Subboro,13,2014-18,0,28.65,,,28.6,
221,Subboro,13,2013-17,0,30.51,,,30.5,
221,Subboro,13,2012-16,0,31.7,,,31.7,
221,Subboro,13,2011-15,0,32.36,,,32.4,
221,Subboro,13,2010-14,0,31.74,,,31.7,
221,Subboro,13,2009-13,0,32.48,,,32.5,
221,Subboro,13,2008-12,0,31.08,,,31.1,
221,Subboro,13,2007-11,0,32.82,,,32.8,
221,Subboro,14,2017-21,0,24.46,,,24.5,
221,Subboro,14,2016-20,0,26.18,,,26.2,
221,Subboro,14,2015-19,0,26.79,,,26.8,
221,Subboro,14,2014-18,0,27.81,,,27.8,
221,Subboro,14,2013-17,0,27.33,,,27.3,
221,Subboro,14,2012-16,0,28.57,,,28.6,
221,Subboro,14,2011-15,0,29.33,,,29.3,
221,Subboro,14,2010-14,0,29.23,,,29.2,
221,Subboro,14,2009-13,0,30.26,,,30.3,
221,Subboro,14,2008-12,0,31.15,,,31.1,
221,Subboro,14,2007-11,0,30.31,,,30.3,
221,Subboro,15,2017-21,0,23.28,,,23.3,
221,Subboro,15,2016-20,0,25.05,,,25.0,
221,Subboro,15,2015-19,0,26.4,,,26.4,
221,Subboro,15,2014-18,0,26.92,,,26.9,
221,Subboro,15,2013-17,0,28.15,,,28.1,
221,Subboro,15,2012-16,0,29.22,,,29.2,
221,Subboro,15,2011-15,0,30.12,,,30.1,
221,Subboro,15,2010-14,0,32.19,,,32.2,
221,Subboro,15,2009-13,0,32.11,,,32.1,
221,Subboro,15,2008-12,0,31.48,,,31.5,
221,Subboro,15,2007-11,0,30.78,,,30.8,
221,Subboro,16,2017-21,0,8.47,,,8.5,
221,Subboro,16,2016-20,0,8.73,,,8.7,
221,Subboro,16,2015-19,0,9.56,,,9.6,
221,Subboro,16,2014-18,0,9.73,,,9.7,
221,Subboro,16,2013-17,0,9.36,,,9.4,
221,Subboro,16,2012-16,0,9.59,,,9.6,
221,Subboro,16,2011-15,0,9.83,,,9.8,
221,Subboro,16,2010-14,0,10.21,,,10.2,
221,Subboro,16,2009-13,0,10.27,,,10.3,
221,Subboro,16,2008-12,0,10.01,,,10.0,
221,Subboro,16,2007-11,0,10.29,,,10.3,
221,Subboro,17,2017-21,0,19.1,,,19.1,
221,Subboro,17,2016-20,0,20.36,,,20.4,
221,Subboro,17,2015-19,0,23.2,,,23.2,
221,Subboro,17,2014-18,0,24.93,,,24.9,
221,Subboro,17,2013-17,0,27.09,,,27.1,
221,Subboro,17,2012-16,0,29.43,,,29.4,
221,Subboro,17,2011-15,0,29.21,,,29.2,
221,Subboro,17,2010-14,0,28.59,,,28.6,
221,Subboro,17,2009-13,0,28.01,,,28.0,
221,Subboro,17,2008-12,0,26.5,,,26.5,
221,Subboro,17,2007-11,0,24.93,,,24.9,
221,Subboro,18,2017-21,0,17.78,,,17.8,
221,Subboro,18,2016-20,0,19.92,,,19.9,
221,Subboro,18,2015-19,0,21.16,,,21.2,
221,Subboro,18,2014-18,0,22.69,,,22.7,
221,Subboro,18,2013-17,0,23.71,,,23.7,
221,Subboro,18,2012-16,0,25.14,,,25.1,
221,Subboro,18,2011-15,0,25.86,,,25.9,
221,Subboro,18,2010-14,0,25.95,,,26.0,
221,Subboro,18,2009-13,0,26.74,,,26.7,
221,Subboro,18,2008-12,0,25.8,,,25.8,
221,Subboro,18,2007-11,0,25.66,,,25.7,
221,Subboro,19,2017-21,0,16.82,,,16.8,
221,Subboro,19,2016-20,0,16.97,,,17.0,
221,Subboro,19,2015-19,0,18.05,,,18.0,
221,Subboro,19,2014-18,0,18.99,,,19.0,
221,Subboro,19,2013-17,0,20.06,,,20.1,
221,Subboro,19,2012-16,0,21.0,,,21.0,
221,Subboro,19,2011-15,0,21.3,,,21.3,
221,Subboro,19,2010-14,0,22.58,,,22.6,
221,Subboro,19,2009-13,0,22.75,,,22.8,
221,Subboro,19,2008-12,0,22.33,,,22.3,
221,Subboro,19,2007-11,0,21.43,,,21.4,
221,Subboro,20,2017-21,0,13.66,,,13.7,
221,Subboro,20,2016-20,0,13.81,,,13.8,
221,Subboro,20,2015-19,0,14.3,,,14.3,
221,Subboro,20,2014-18,0,15.95,,,15.9,
221,Subboro,20,2013-17,0,15.88,,,15.9,
221,Subboro,20,2012-16,0,16.27,,,16.3,
221,Subboro,20,2011-15,0,16.23,,,16.2,
221,Subboro,20,2010-14,0,16.67,,,16.7,
221,Subboro,20,2009-13,0,15.75,,,15.8,
221,Subboro,20,2008-12,0,15.05,,,15.0,
221,Subboro,20,2007-11,0,14.63,,,14.6,
221,Subboro,21,2017-21,0,17.26,,,17.3,
221,Subboro,21,2016-20,0,16.31,,,16.3,
221,Subboro,21,2015-19,0,16.8,,,16.8,
221,Subboro,21,2014-18,0,18.2,,,18.2,
221,Subboro,21,2013-17,0,17.36,,,17.4,
221,Subboro,21,2012-16,0,17.93,,,17.9,
221,Subboro,21,2011-15,0,18.37,,,18.4,
221,Subboro,21,2010-14,0,17.46,,,17.5,
221,Subboro,21,2009-13,0,16.87,,,16.9,
221,Subboro,21,2008-12,0,16.92,,,16.9,
221,Subboro,21,2007-11,0,15.81,,,15.8,
221,Subboro,22,2017-21,0,27.01,,,27.0,
221,Subboro,22,2016-20,0,28.61,,,28.6,
221,Subboro,22,2015-19,0,29.14,,,29.1,
221,Subboro,22,2014-18,0,30.73,,,30.7,
221,Subboro,22,2013-17,0,32.04,,,32.0,
221,Subboro,22,2012-16,0,32.7,,,32.7,
221,Subboro,22,2011-15,0,32.49,,,32.5,
221,Subboro,22,2010-14,0,32.54,,,32.5,
221,Subboro,22,2009-13,0,31.41,,,31.4,
221,Subboro,22,2008-12,0,30.06,,,30.1,
221,Subboro,22,2007-11,0,29.04,,,29.0,
221,Subboro,23,2017-21,0,23.78,,,23.8,
221,Subboro,23,2016-20,0,23.47,,,23.5,
221,Subboro,23,2015-19,0,23.84,,,23.8,
221,Subboro,23,2014-18,0,25.26,,,25.3,
221,Subboro,23,2013-17,0,24.56,,,24.6,
221,Subboro,23,2012-16,0,25.17,,,25.2,
221,Subboro,23,2011-15,0,26.46,,,26.5,
221,Subboro,23,2010-14,0,27.44,,,27.4,
221,Subboro,23,2009-13,0,25.62,,,25.6,
221,Subboro,23,2008-12,0,24.42,,,24.4,
221,Subboro,23,2007-11,0,23.44,,,23.4,
221,Subboro,24,2017-21,0,14.92,,,14.9,
221,Subboro,24,2016-20,0,15.94,,,15.9,
221,Subboro,24,2015-19,0,17.49,,,17.5,
221,Subboro,24,2014-18,0,19.31,,,19.3,
221,Subboro,24,2013-17,0,20.73,,,20.7,
221,Subboro,24,2012-16,0,21.04,,,21.0,
221,Subboro,24,2011-15,0,21.54,,,21.5,
221,Subboro,24,2010-14,0,21.5,,,21.5,
221,Subboro,24,2009-13,0,22.02,,,22.0,
221,Subboro,24,2008-12,0,21.98,,,22.0,
221,Subboro,24,2007-11,0,22.06,,,22.1,
221,Subboro,25,2017-21,0,14.83,,,14.8,
221,Subboro,25,2016-20,0,13.95,,,13.9,
221,Subboro,25,2015-19,0,13.98,,,14.0,
221,Subboro,25,2014-18,0,15.27,,,15.3,
221,Subboro,25,2013-17,0,15.63,,,15.6,
221,Subboro,25,2012-16,0,16.55,,,16.6,
221,Subboro,25,2011-15,0,16.43,,,16.4,
221,Subboro,25,2010-14,0,16.27,,,16.3,
221,Subboro,25,2009-13,0,15.32,,,15.3,
221,Subboro,25,2008-12,0,14.24,,,14.2,
221,Subboro,25,2007-11,0,13.76,,,13.8,
221,Subboro,26,2017-21,0,32.28,,,32.3,
221,Subboro,26,2016-20,0,33.12,,,33.1,
221,Subboro,26,2015-19,0,34.05,,,34.0,
221,Subboro,26,2014-18,0,34.83,,,34.8,
221,Subboro,26,2013-17,0,36.69,,,36.7,
221,Subboro,26,2012-16,0,36.01,,,36.0,
221,Subboro,26,2011-15,0,36.79,,,36.8,
221,Subboro,26,2010-14,0,37.19,,,37.2,
221,Subboro,26,2009-13,0,36.63,,,36.6,
221,Subboro,26,2008-12,0,36.89,,,36.9,
221,Subboro,26,2007-11,0,36.22,,,36.2,
221,Subboro,27,2017-21,0,13.02,,,13.0,
221,Subboro,27,2016-20,0,13.34,,,13.3,
221,Subboro,27,2015-19,0,13.57,,,13.6,
221,Subboro,27,2014-18,0,15.27,,,15.3,
221,Subboro,27,2013-17,0,16.42,,,16.4,
221,Subboro,27,2012-16,0,16.95,,,16.9,
221,Subboro,27,2011-15,0,17.26,,,17.3,
221,Subboro,27,2010-14,0,17.13,,,17.1,
221,Subboro,27,2009-13,0,16.05,,,16.0,
221,Subboro,27,2008-12,0,14.98,,,15.0,
221,Subboro,27,2007-11,0,14.0,,,14.0,
221,Subboro,28,2017-21,0,10.37,,,10.4,
221,Subboro,28,2016-20,0,9.46,,,9.5,
221,Subboro,28,2015-19,0,9.96,,,10.0,
221,Subboro,28,2014-18,0,10.34,,,10.3,
221,Subboro,28,2013-17,0,10.85,,,10.8,
221,Subboro,28,2012-16,0,11.54,,,11.5,
221,Subboro,28,2011-15,0,12.26,,,12.3,
221,Subboro,28,2010-14,0,12.12,,,12.1,
221,Subboro,28,2009-13,0,11.32,,,11.3,
221,Subboro,28,2008-12,0,11.93,,,11.9,
221,Subboro,28,2007-11,0,11.32,,,11.3,
221,Subboro,29,2017-21,0,6.8,,,6.8,
221,Subboro,29,2016-20,0,6.58,,,6.6,
221,Subboro,29,2015-19,0,6.96,,,7.0,
221,Subboro,29,2014-18,0,7.3,,,7.3,
221,Subboro,29,2013-17,0,7.79,,,7.8,
221,Subboro,29,2012-16,0,7.55,,,7.6,
221,Subboro,29,2011-15,0,7.42,,,7.4,
221,Subboro,29,2010-14,0,7.96,,,8.0,
221,Subboro,29,2009-13,0,8.05,,,8.0,
221,Subboro,29,2008-12,0,8.38,,,8.4,
221,Subboro,29,2007-11,0,8.97,,,9.0,
221,Subboro,30,2017-21,0,26.7,,,26.7,
221,Subboro,30,2016-20,0,26.53,,,26.5,
221,Subboro,30,2015-19,0,26.45,,,26.4,
221,Subboro,30,2014-18,0,26.14,,,26.1,
221,Subboro,30,2013-17,0,25.7,,,25.7,
221,Subboro,30,2012-16,0,25.8,,,25.8,
221,Subboro,30,2011-15,0,27.14,,,27.1,
221,Subboro,30,2010-14,0,25.09,,,25.1,
221,Subboro,30,2009-13,0,26.03,,,26.0,
221,Subboro,30,2008-12,0,25.69,,,25.7,
221,Subboro,30,2007-11,0,25.82,,,25.8,
221,Subboro,31,2017-21,0,12.12,,,12.1,
221,Subboro,31,2016-20,0,11.49,,,11.5,
221,Subboro,31,2015-19,0,12.31,,,12.3,
221,Subboro,31,2014-18,0,13.06,,,13.1,
221,Subboro,31,2013-17,0,13.47,,,13.5,
221,Subboro,31,2012-16,0,12.82,,,12.8,
221,Subboro,31,2011-15,0,13.09,,,13.1,
221,Subboro,31,2010-14,0,12.72,,,12.7,
221,Subboro,31,2009-13,0,12.62,,,12.6,
221,Subboro,31,2008-12,0,12.21,,,12.2,
221,Subboro,31,2007-11,0,12.96,,,13.0,
221,Subboro,32,2017-21,0,8.3,,,8.3,
221,Subboro,32,2016-20,0,8.12,,,8.1,
221,Subboro,32,2015-19,0,7.88,,,7.9,
221,Subboro,32,2014-18,0,8.71,,,8.7,
221,Subboro,32,2013-17,0,8.82,,,8.8,
221,Subboro,32,2012-16,0,8.88,,,8.9,
221,Subboro,32,2011-15,0,9.7,,,9.7,
221,Subboro,32,2010-14,0,9.52,,,9.5,
221,Subboro,32,2009-13,0,9.02,,,9.0,
221,Subboro,32,2008-12,0,8.88,,,8.9,
221,Subboro,32,2007-11,0,8.72,,,8.7,
221,Subboro,33,2017-21,0,10.26,,,10.3,
221,Subboro,33,2016-20,0,9.66,,,9.7,
221,Subboro,33,2015-19,0,9.56,,,9.6,
221,Subboro,33,2014-18,0,9.62,,,9.6,
221,Subboro,33,2013-17,0,10.06,,,10.1,
221,Subboro,33,2012-16,0,9.92,,,9.9,
221,Subboro,33,2011-15,0,9.98,,,10.0,
221,Subboro,33,2010-14,0,9.91,,,9.9,
221,Subboro,33,2009-13,0,10.12,,,10.1,
221,Subboro,33,2008-12,0,10.45,,,10.4,
221,Subboro,33,2007-11,0,10.5,,,10.5,
221,Subboro,34,2017-21,0,6.74,,,6.7,
221,Subboro,34,2016-20,0,6.13,,,6.1,
221,Subboro,34,2015-19,0,5.49,,,5.5,
221,Subboro,34,2014-18,0,5.83,,,5.8,
221,Subboro,34,2013-17,0,6.19,,,6.2,
221,Subboro,34,2012-16,0,6.66,,,6.7,
221,Subboro,34,2011-15,0,6.59,,,6.6,
221,Subboro,34,2010-14,0,7.21,,,7.2,
221,Subboro,34,2009-13,0,6.78,,,6.8,
221,Subboro,34,2008-12,0,6.76,,,6.8,
221,Subboro,34,2007-11,0,6.23,,,6.2,
221,Subboro,35,2017-21,0,22.78,,,22.8,
221,Subboro,35,2016-20,0,23.26,,,23.3,
221,Subboro,35,2015-19,0,22.88,,,22.9,
221,Subboro,35,2014-18,0,23.85,,,23.8,
221,Subboro,35,2013-17,0,24.89,,,24.9,
221,Subboro,35,2012-16,0,26.0,,,26.0,
221,Subboro,35,2011-15,0,27.4,,,27.4,
221,Subboro,35,2010-14,0,27.9,,,27.9,
221,Subboro,35,2009-13,0,27.35,,,27.4,
221,Subboro,35,2008-12,0,28.08,,,28.1,
221,Subboro,35,2007-11,0,27.12,,,27.1,
221,Subboro,36,2017-21,0,22.79,,,22.8,
221,Subboro,36,2016-20,0,22.99,,,23.0,
221,Subboro,36,2015-19,0,24.07,,,24.1,
221,Subboro,36,2014-18,0,25.91,,,25.9,
221,Subboro,36,2013-17,0,27.18,,,27.2,
221,Subboro,36,2012-16,0,28.67,,,28.7,
221,Subboro,36,2011-15,0,28.51,,,28.5,
221,Subboro,36,2010-14,0,29.12,,,29.1,
221,Subboro,36,2009-13,0,28.12,,,28.1,
221,Subboro,36,2008-12,0,27.75,,,27.8,
221,Subboro,36,2007-11,0,28.63,,,28.6,
221,Subboro,37,2017-21,0,31.49,,,31.5,
221,Subboro,37,2016-20,0,31.96,,,32.0,
221,Subboro,37,2015-19,0,33.28,,,33.3,
221,Subboro,37,2014-18,0,34.02,,,34.0,
221,Subboro,37,2013-17,0,34.3,,,34.3,
221,Subboro,37,2012-16,0,33.81,,,33.8,
221,Subboro,37,2011-15,0,33.2,,,33.2,
221,Subboro,37,2010-14,0,32.78,,,32.8,
221,Subboro,37,2009-13,0,31.46,,,31.5,
221,Subboro,37,2008-12,0,30.54,,,30.5,
221,Subboro,37,2007-11,0,30.15,,,30.1,
221,Subboro,38,2017-21,0,17.59,,,17.6,
221,Subboro,38,2016-20,0,19.09,,,19.1,
221,Subboro,38,2015-19,0,19.67,,,19.7,
221,Subboro,38,2014-18,0,21.39,,,21.4,
221,Subboro,38,2013-17,0,23.57,,,23.6,
221,Subboro,38,2012-16,0,25.21,,,25.2,
221,Subboro,38,2011-15,0,25.43,,,25.4,
221,Subboro,38,2010-14,0,24.82,,,24.8,
221,Subboro,38,2009-13,0,25.96,,,26.0,
221,Subboro,38,2008-12,0,24.97,,,25.0,
221,Subboro,38,2007-11,0,25.5,,,25.5,
221,Subboro,39,2017-21,0,11.88,,,11.9,
221,Subboro,39,2016-20,0,12.53,,,12.5,
221,Subboro,39,2015-19,0,13.57,,,13.6,
221,Subboro,39,2014-18,0,14.69,,,14.7,
221,Subboro,39,2013-17,0,15.6,,,15.6,
221,Subboro,39,2012-16,0,16.48,,,16.5,
221,Subboro,39,2011-15,0,17.69,,,17.7,
221,Subboro,39,2010-14,0,17.82,,,17.8,
221,Subboro,39,2009-13,0,18.0,,,18.0,
221,Subboro,39,2008-12,0,17.34,,,17.3,
221,Subboro,39,2007-11,0,17.61,,,17.6,
221,Subboro,40,2017-21,0,8.89,,,8.9,
221,Subboro,40,2016-20,0,8.78,,,8.8,
221,Subboro,40,2015-19,0,9.86,,,9.9,
221,Subboro,40,2014-18,0,10.93,,,10.9,
221,Subboro,40,2013-17,0,12.75,,,12.8,
221,Subboro,40,2012-16,0,13.76,,,13.8,
221,Subboro,40,2011-15,0,14.71,,,14.7,
221,Subboro,40,2010-14,0,14.39,,,14.4,
221,Subboro,40,2009-13,0,13.37,,,13.4,
221,Subboro,40,2008-12,0,12.29,,,12.3,
221,Subboro,40,2007-11,0,12.21,,,12.2,
221,Subboro,41,2017-21,0,13.71,,,13.7,
221,Subboro,41,2016-20,0,14.15,,,14.2,
221,Subboro,41,2015-19,0,15.05,,,15.0,
221,Subboro,41,2014-18,0,15.44,,,15.4,
221,Subboro,41,2013-17,0,16.52,,,16.5,
221,Subboro,41,2012-16,0,18.93,,,18.9,
221,Subboro,41,2011-15,0,19.74,,,19.7,
221,Subboro,41,2010-14,0,20.66,,,20.7,
221,Subboro,41,2009-13,0,20.48,,,20.5,
221,Subboro,41,2008-12,0,19.81,,,19.8,
221,Subboro,41,2007-11,0,18.57,,,18.6,
221,Subboro,42,2017-21,0,13.92,,,13.9,
221,Subboro,42,2016-20,0,14.75,,,14.8,
221,Subboro,42,2015-19,0,16.21,,,16.2,
221,Subboro,42,2014-18,0,17.58,,,17.6,
221,Subboro,42,2013-17,0,18.87,,,18.9,
221,Subboro,42,2012-16,0,20.81,,,20.8,
221,Subboro,42,2011-15,0,22.42,,,22.4,
221,Subboro,42,2010-14,0,21.83,,,21.8,
221,Subboro,42,2009-13,0,22.36,,,22.4,
221,Subboro,42,2008-12,0,21.4,,,21.4,
