MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue,MeasureName
218,Borough,1,2017,0,8223,,,"8,223","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2016,0,7206,,,"7,206","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2015,0,7307,,,"7,307","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2014,0,5702,,,"5,702","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2013,0,6803,,,"6,803","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2012,0,5736,,,"5,736","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2011,0,5345,,,"5,345","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2010,0,9723,,,"9,723","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2009,0,6969,,,"6,969","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2008,0,11114,,,"11,114","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2007,0,8381,,,"8,381","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2006,0,6659,,,"6,659","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2005,0,7728,,,"7,728","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2004,0,6293,,,"6,293","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2003,0,6187,,,"6,187","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2002,0,10675,,,"10,675","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2001,0,6649,,,"6,649","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,2000,0,5964,,,"5,964","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,1,1999,0,5037,,,"5,037","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2017,0,15642,,,"15,642","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2016,0,15670,,,"15,670","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2015,0,20893,,,"20,893","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2014,0,12183,,,"12,183","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2013,0,10136,,,"10,136","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2012,0,9265,,,"9,265","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2011,0,8959,,,"8,959","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2010,0,8238,,,"8,238","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2009,0,11185,,,"11,185","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2008,0,11516,,,"11,516","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2007,0,9572,,,"9,572","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2006,0,9889,,,"9,889","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2005,0,9626,,,"9,626","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2004,0,10932,,,"10,932","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2003,0,10802,,,"10,802","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2002,0,10080,,,"10,080","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2001,0,19882,,,"19,882","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,2000,0,16100,,,"16,100","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,2,1999,0,17394,,,"17,394","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2017,0,32468,,,"32,468","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2016,0,31949,,,"31,949","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2015,0,29596,,,"29,596","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2014,0,25477,,,"25,477","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2013,0,29399,,,"29,399","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2012,0,25772,,,"25,772","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2011,0,26980,,,"26,980","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2010,0,27069,,,"27,069","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2009,0,40703,,,"40,703","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2008,0,53928,,,"53,928","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2007,0,32205,,,"32,205","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2006,0,41012,,,"41,012","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2005,0,72938,,,"72,938","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2004,0,27577,,,"27,577","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2003,0,30971,,,"30,971","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2002,0,52236,,,"52,236","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2001,0,31557,,,"31,557","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,2000,0,27833,,,"27,833","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,3,1999,0,29831,,,"29,831","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,4,2017,0,9353,,,"9,353","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,4,2016,0,10799,,,"10,799","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,4,2015,0,16021,,,"16,021","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,4,2014,0,8282,,,"8,282","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,4,2013,0,9323,,,"9,323","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,4,2012,0,9363,,,"9,363","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,4,2011,0,9232,,,"9,232","Commercial use of ""Best Practice"" products, Solid products"
218,Borough,4,2010,0,8326,,,"8,326","Commercial use of ""Best Practice"" products, Solid products"
