MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue,MeasureName
822,CD,101,2018,0,1,,,1,
822,CD,102,2018,0,2,,,2,
822,CD,103,2018,0,3,,,3,
822,CD,104,2018,0,2,,,2,
822,CD,105,2018,0,3,,,3,
822,CD,106,2018,0,2,,,2,
822,CD,107,2018,0,1,,,1,
822,CD,108,2018,0,1,,,1,
822,CD,109,2018,0,3,,,3,
822,CD,110,2018,0,5,,,5,
822,CD,111,2018,0,4,,,4,
822,CD,112,2018,0,1,,,1,
822,CD,201,2018,0,5,,,5,
822,CD,202,2018,0,5,,,5,
822,CD,203,2018,0,5,,,5,
822,CD,204,2018,0,5,,,5,
822,CD,205,2018,0,5,,,5,
822,CD,206,2018,0,5,,,5,
822,CD,207,2018,0,4,,,4,
822,CD,208,2018,0,1,,,1,
822,CD,209,2018,0,4,,,4,
822,CD,210,2018,0,2,,,2,
822,CD,211,2018,0,4,,,4,
822,CD,212,2018,0,3,,,3,
822,CD,301,2018,0,4,,,4,
822,CD,302,2018,0,3,,,3,
822,CD,303,2018,0,5,,,5,
822,CD,304,2018,0,4,,,4,
822,CD,305,2018,0,5,,,5,
822,CD,306,2018,0,2,,,2,
822,CD,307,2018,0,2,,,2,
822,CD,308,2018,0,4,,,4,
822,CD,309,2018,0,4,,,4,
822,CD,310,2018,0,1,,,1,
822,CD,311,2018,0,2,,,2,
822,CD,312,2018,0,4,,,4,
822,CD,313,2018,0,3,,,3,
822,CD,314,2018,0,4,,,4,
822,CD,315,2018,0,2,,,2,
822,CD,316,2018,0,5,,,5,
822,CD,317,2018,0,5,,,5,
822,CD,318,2018,0,3,,,3,
822,CD,401,2018,0,2,,,2,
822,CD,402,2018,0,3,,,3,
822,CD,403,2018,0,3,,,3,
822,CD,404,2018,0,4,,,4,
822,CD,405,2018,0,1,,,1,
822,CD,406,2018,0,1,,,1,
822,CD,407,2018,0,2,,,2,
822,CD,408,2018,0,1,,,1,
822,CD,409,2018,0,4,,,4,
822,CD,410,2018,0,2,,,2,
822,CD,411,2018,0,1,,,1,
822,CD,412,2018,0,5,,,5,
822,CD,413,2018,0,3,,,3,
822,CD,414,2018,0,3,,,3,
822,CD,501,2018,0,2,,,2,
822,CD,502,2018,0,1,,,1,
822,CD,503,2018,0,1,,,1,
